date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:00:53	10821/10821	---M--	200	added ('OK')	image/jpeg	etag:%2229637c8c09bf58c46753855a6b8d7c5e%22	http://demo.devitems.com/marten-v1/assets/img/product-details/s2.jpg	C:/heloplus/zanimo/demo.devitems.com/marten-v1/assets/img/product-details/s2.jpg	(from http://demo.devitems.com/marten-v1/product-details.html)
23:00:55	361683/361683	---M--	200	added ('OK')	image/png	etag:%22af898626e20a894f292c5a6de4af8e4c%22	http://demo.devitems.com/marten-v1/assets/img/banner/banner-3.png	C:/heloplus/zanimo/demo.devitems.com/marten-v1/assets/img/banner/banner-3.png	(from http://demo.devitems.com/marten-v1/about-us.html)
23:00:58	12054/12054	---M--	200	added ('OK')	image/jpeg	etag:%224d6fc2b3d40ee7d6f7aaedfbad1656a3%22	http://demo.devitems.com/marten-v1/assets/img/product-details/s3.jpg	C:/heloplus/zanimo/demo.devitems.com/marten-v1/assets/img/product-details/s3.jpg	(from http://demo.devitems.com/marten-v1/product-details.html)
23:01:27	333266/333266	---M--	200	added ('OK')	image/jpeg	etag:%223971dccd48cb559a4671c94495fb6336%22	http://demo.devitems.com/marten-v1/assets/img/product-details/bl1.jpg	C:/heloplus/zanimo/demo.devitems.com/marten-v1/assets/img/product-details/bl1.jpg	(from http://demo.devitems.com/marten-v1/product-details.html)
23:01:28	304066/304066	---M--	200	added ('OK')	image/jpeg	etag:%2299b76913c84584ac9e951c1b25e6bd50%22	http://demo.devitems.com/marten-v1/assets/img/product-details/bl2.jpg	C:/heloplus/zanimo/demo.devitems.com/marten-v1/assets/img/product-details/bl2.jpg	(from http://demo.devitems.com/marten-v1/product-details.html)
23:01:29	11046/11046	---M--	200	added ('OK')	image/jpeg	etag:%223d4ecd75195a9afda797214d28533b4a%22	http://demo.devitems.com/marten-v1/assets/img/product-details/s4.jpg	C:/heloplus/zanimo/demo.devitems.com/marten-v1/assets/img/product-details/s4.jpg	(from http://demo.devitems.com/marten-v1/product-details.html)
23:01:30	9964/9964	---M--	200	added ('OK')	image/jpeg	etag:%22952fb56fff1ede67842d192fa0118ad5%22	http://demo.devitems.com/marten-v1/assets/img/cart/cart-3.jpg	C:/heloplus/zanimo/demo.devitems.com/marten-v1/assets/img/cart/cart-3.jpg	(from http://demo.devitems.com/marten-v1/cart.html)
23:01:31	12485/12485	---M--	200	added ('OK')	image/jpeg	etag:%2276cd87c96856b5a3f80c30cf6195cd5b%22	http://demo.devitems.com/marten-v1/assets/img/cart/cart-4.jpg	C:/heloplus/zanimo/demo.devitems.com/marten-v1/assets/img/cart/cart-4.jpg	(from http://demo.devitems.com/marten-v1/cart.html)
23:01:33	11550/11550	---M--	200	added ('OK')	image/jpeg	etag:%22899b886830e66a085702bc0aa0a1fcd3%22	http://demo.devitems.com/marten-v1/assets/img/cart/cart-5.jpg	C:/heloplus/zanimo/demo.devitems.com/marten-v1/assets/img/cart/cart-5.jpg	(from http://demo.devitems.com/marten-v1/cart.html)
23:01:45	333487/333487	---M--	200	added ('OK')	image/jpeg	etag:%222b1d3d765eef0bedcd248e7ef0bb0c2d%22	http://demo.devitems.com/marten-v1/assets/img/product-details/bl3.jpg	C:/heloplus/zanimo/demo.devitems.com/marten-v1/assets/img/product-details/bl3.jpg	(from http://demo.devitems.com/marten-v1/product-details.html)
